timestamp,frequency_GHz,phase_deg
2026-03-13T00:15:03.885820,0.1,45.991183315788476
2026-03-13T00:15:03.885820,0.11638795986622075,53.55505572677612
2026-03-13T00:15:03.885820,0.1327759197324415,61.1224358345562
2026-03-13T00:15:03.885820,0.14916387959866223,68.6928869813164
2026-03-13T00:15:03.885820,0.16555183946488294,76.26606926322256
2026-03-13T00:15:03.885820,0.1819397993311037,83.84171054329727
2026-03-13T00:15:03.885820,0.19832775919732443,91.41958800465727
2026-03-13T00:15:03.885820,0.21471571906354517,98.99951584785777
2026-03-13T00:15:03.885820,0.2311036789297659,106.58133676890247
2026-03-13T00:15:03.885820,0.24749163879598665,114.1649158682194
2026-03-13T00:15:03.885820,0.2638795986622074,121.75013618103003
2026-03-13T00:15:03.885820,0.2802675585284281,129.33689532299104
2026-03-13T00:15:03.885820,0.2966555183946489,136.92510292350016
2026-03-13T00:15:03.885820,0.3130434782608696,144.51467862824938
2026-03-13T00:15:03.885820,0.3294314381270903,152.10555052141171
2026-03-13T00:15:03.885820,0.3458193979933111,159.69765386274048
2026-03-13T00:15:03.885820,0.36220735785953184,167.29093006478615
2026-03-13T00:15:03.885820,0.3785953177257525,174.8853258556319
2026-03-13T00:15:03.885820,0.39498327759197327,-177.5192074129718
2026-03-13T00:15:03.885820,0.41137123745819404,-169.92271434246868
2026-03-13T00:15:03.885820,0.4277591973244148,-162.32523597212457
2026-03-13T00:15:03.885820,0.44414715719063547,-154.72681018934236
2026-03-13T00:15:03.885820,0.46053511705685624,-147.12747207921348
2026-03-13T00:15:03.885820,0.476923076923077,-139.52725422427102
2026-03-13T00:15:03.885820,0.49331103678929766,-131.92618696292993
2026-03-13T00:15:03.885820,0.5096989966555184,-124.32429861358469
2026-03-13T00:15:03.885820,0.5260869565217392,-116.72161566974683
2026-03-13T00:15:03.885820,0.54247491638796,-109.11816297091718
2026-03-13T00:15:03.885820,0.5588628762541806,-101.51396385271073
2026-03-13T00:15:03.885820,0.5752508361204014,-93.90904027940269
2026-03-13T00:15:03.885820,0.5916387959866222,-86.30341296132246
2026-03-13T00:15:03.885820,0.6080267558528428,-78.6971014591436
2026-03-13T00:15:03.885820,0.6244147157190636,-71.09012427708149
2026-03-13T00:15:03.885820,0.6408026755852844,-63.48249894618493
2026-03-13T00:15:03.885820,0.657190635451505,-55.874242099034745
2026-03-13T00:15:03.885820,0.6735785953177258,-48.26536953716641
2026-03-13T00:15:03.885820,0.6899665551839466,-40.65589629173701
2026-03-13T00:15:03.885820,0.7063545150501673,-33.045836678516935
2026-03-13T00:15:03.885820,0.722742474916388,-25.435204347788385
2026-03-13T00:15:03.885820,0.7391304347826088,-17.82401232963457
2026-03-13T00:15:03.885820,0.7555183946488295,-10.212273075259873
2026-03-13T00:15:03.885820,0.7719063545150502,-2.5999984947302437
2026-03-13T00:15:03.885820,0.788294314381271,5.012800008516933
2026-03-13T00:15:03.885820,0.8046822742474917,12.62611150606972
2026-03-13T00:15:03.885820,0.8210702341137125,20.239925515445066
2026-03-13T00:15:03.885820,0.8374581939799332,27.85423197333148
2026-03-13T00:15:03.885820,0.8538461538461539,35.469021211003565
2026-03-13T00:15:03.885820,0.8702341137123747,43.08428393153736
2026-03-13T00:15:03.885820,0.8866220735785953,50.70001118879736
2026-03-13T00:15:03.885820,0.9030100334448161,58.31619436792971
2026-03-13T00:15:03.885820,0.9193979933110369,65.9328251672996
2026-03-13T00:15:03.885820,0.9357859531772577,73.54989558178931
2026-03-13T00:15:03.885820,0.9521739130434783,81.1673978871404
2026-03-13T00:15:03.885820,0.9685618729096991,88.78532462544536
2026-03-13T00:15:03.885820,0.9849498327759199,96.40366859157803
2026-03-13T00:15:03.885820,1.0013377926421407,104.02242282062798
