timestamp,frequency_GHz,phase_deg
2026-03-13T00:15:03.866245,0.1,42.8108282252208
2026-03-13T00:15:03.866245,0.11457286432160804,49.06718778755385
2026-03-13T00:15:03.866245,0.12914572864321608,55.32563963154689
2026-03-13T00:15:03.866245,0.14371859296482414,61.58594600154447
2026-03-13T00:15:03.866245,0.15829145728643218,67.84791769637468
2026-03-13T00:15:03.866245,0.17286432160804022,74.11140055872465
2026-03-13T00:15:03.866245,0.18743718592964825,80.37626655642725
2026-03-13T00:15:03.866245,0.2020100502512563,86.6424076559124
2026-03-13T00:15:03.866245,0.21658291457286433,92.90973147368913
2026-03-13T00:15:03.866245,0.23115577889447236,99.17815810403681
2026-03-13T00:15:03.866245,0.2457286432160804,105.4476177502329
2026-03-13T00:15:03.866245,0.26030150753768844,111.71804891989996
2026-03-13T00:15:03.866245,0.27487437185929653,117.9893970259327
2026-03-13T00:15:03.866245,0.2894472361809045,124.26161328508988
2026-03-13T00:15:03.866245,0.3040201005025126,130.53465383903222
2026-03-13T00:15:03.866245,0.3185929648241206,136.80847904436632
2026-03-13T00:15:03.866245,0.3331658291457287,143.08305289291366
2026-03-13T00:15:03.866245,0.34773869346733666,149.35834253364192
2026-03-13T00:15:03.866245,0.36231155778894475,155.6343178749221
2026-03-13T00:15:03.866245,0.37688442211055273,161.91095125089214
2026-03-13T00:15:03.866245,0.3914572864321608,168.18821713955185
2026-03-13T00:15:03.866245,0.4060301507537688,174.46609192289634
2026-03-13T00:15:03.866245,0.4206030150753769,-179.25544631845878
2026-03-13T00:15:03.866245,0.4351758793969849,-172.97641798211407
2026-03-13T00:15:03.866245,0.44974874371859297,-166.696842097037
2026-03-13T00:15:03.866245,0.46432160804020106,-160.41673645680567
2026-03-13T00:15:03.866245,0.47889447236180904,-154.13611773607772
2026-03-13T00:15:03.866245,0.49346733668341713,-147.85500159294133
2026-03-13T00:15:03.866245,0.5080402010050251,-141.57340275905517
2026-03-13T00:15:03.866245,0.5226130653266332,-135.2913351195184
2026-03-13T00:15:03.866245,0.5371859296482412,-129.0088117837713
2026-03-13T00:15:03.866245,0.5517587939698493,-122.72584514880873
2026-03-13T00:15:03.866245,0.5663316582914573,-116.44244695570706
2026-03-13T00:15:03.866245,0.5809045226130654,-110.15862834032305
2026-03-13T00:15:03.866245,0.5954773869346733,-103.87439987890684
2026-03-13T00:15:03.866245,0.6100502512562814,-97.58977162923293
2026-03-13T00:15:03.866245,0.6246231155778894,-91.30475316779302
2026-03-13T00:15:03.866245,0.6391959798994975,-85.0193536235438
2026-03-13T00:15:03.866245,0.6537688442211055,-78.73358170853498
2026-03-13T00:15:03.866245,0.6683417085427136,-72.44744574583638
2026-03-13T00:15:03.866245,0.6829145728643216,-66.16095369500181
2026-03-13T00:15:03.866245,0.6974874371859296,-59.874113175361344
2026-03-13T00:15:03.866245,0.7120603015075376,-53.58693148739803
2026-03-13T00:15:03.866245,0.7266331658291457,-47.29941563231114
2026-03-13T00:15:03.866245,0.7412060301507537,-41.01157233006779
2026-03-13T00:15:03.866245,0.7557788944723618,-34.72340803601219
2026-03-13T00:15:03.866245,0.7703517587939698,-28.434928956163276
2026-03-13T00:15:03.866245,0.7849246231155779,-22.14614106139925
2026-03-13T00:15:03.866245,0.799497487437186,-15.857050100579727
2026-03-13T00:15:03.866245,0.8140703517587939,-9.56766161266387
2026-03-13T00:15:03.866245,0.828643216080402,-3.277980938035398
2026-03-13T00:15:03.866245,0.84321608040201,3.0119867710400285
2026-03-13T00:15:03.866245,0.8577889447236181,9.302236540641388
2026-03-13T00:15:03.866245,0.8723618090452261,15.592763566070062
2026-03-13T00:15:03.866245,0.8869346733668342,21.883563203418817
2026-03-13T00:15:03.866245,0.9015075376884422,28.17463096157735
2026-03-13T00:15:03.866245,0.9160804020100503,34.46596249483264
2026-03-13T00:15:03.866245,0.9306532663316582,40.75755359593677
2026-03-13T00:15:03.866245,0.9452261306532663,47.04940018960406
2026-03-13T00:15:03.866245,0.9597989949748743,53.341498326361034
2026-03-13T00:15:03.866245,0.9743718592964824,59.63384417684574
2026-03-13T00:15:03.866245,0.9889447236180904,65.92643402639442
2026-03-13T00:15:03.866245,1.0035175879396985,72.21926426998107
2026-03-13T00:15:03.866245,1.0180904522613066,78.51233140742625
2026-03-13T00:15:03.866245,1.0326633165829147,84.8056320388896
2026-03-13T00:15:03.866245,1.0472361809045228,91.09916286062071
2026-03-13T00:15:03.866245,1.0618090452261306,97.39292066093549
2026-03-13T00:15:03.866245,1.0763819095477387,103.6869023164545
2026-03-13T00:15:03.866245,1.0909547738693468,109.9811047884541
2026-03-13T00:15:03.866245,1.105527638190955,116.27552511953763
2026-03-13T00:15:03.866245,1.120100502512563,122.57016043035037
2026-03-13T00:15:03.866245,1.1346733668341709,128.86500791659637
2026-03-13T00:15:03.866245,1.149246231155779,135.16006484606987
2026-03-13T00:15:03.866245,1.163819095477387,141.45532855599595
2026-03-13T00:15:03.866245,1.1783919597989951,147.75079645035294
2026-03-13T00:15:03.866245,1.192964824120603,154.0464659974059
2026-03-13T00:15:03.866245,1.207537688442211,160.34233472738197
2026-03-13T00:15:03.866245,1.2221105527638192,166.63840023016746
2026-03-13T00:15:03.866245,1.2366834170854273,172.9346601532343
2026-03-13T00:15:03.866245,1.2512562814070352,179.23111219956627
2026-03-13T00:15:03.866245,1.2658291457286432,-174.47224587428354
2026-03-13T00:15:03.866245,1.2804020100502513,-168.17541626002276
2026-03-13T00:15:03.866245,1.2949748743718594,-161.87840109942772
2026-03-13T00:15:03.866245,1.3095477386934675,-155.58120248597334
2026-03-13T00:15:03.866245,1.3241206030150754,-149.28382246649926
2026-03-13T00:15:03.866245,1.3386934673366835,-142.98626304273057
2026-03-13T00:15:03.866245,1.3532663316582916,-136.68852617274024
