timestamp,frequency_GHz,phase_deg
2026-03-13T00:15:03.848248,0.1,0.0
2026-03-13T00:15:03.848248,0.11457286432160804,0.0
2026-03-13T00:15:03.848248,0.12914572864321608,0.0
2026-03-13T00:15:03.848248,0.14371859296482414,0.0
2026-03-13T00:15:03.848248,0.15829145728643218,0.0
2026-03-13T00:15:03.848248,0.17286432160804022,0.0
2026-03-13T00:15:03.848248,0.18743718592964825,0.0
2026-03-13T00:15:03.848248,0.2020100502512563,0.0
2026-03-13T00:15:03.848248,0.21658291457286433,0.0
2026-03-13T00:15:03.848248,0.23115577889447236,0.0
2026-03-13T00:15:03.848248,0.2457286432160804,0.0
2026-03-13T00:15:03.848248,0.26030150753768844,0.0
2026-03-13T00:15:03.848248,0.27487437185929653,0.0
2026-03-13T00:15:03.848248,0.2894472361809045,0.0
2026-03-13T00:15:03.848248,0.3040201005025126,0.0
2026-03-13T00:15:03.848248,0.3185929648241206,0.0
2026-03-13T00:15:03.848248,0.3331658291457287,0.0
2026-03-13T00:15:03.848248,0.34773869346733666,0.0
2026-03-13T00:15:03.848248,0.36231155778894475,0.0
2026-03-13T00:15:03.848248,0.37688442211055273,0.0
2026-03-13T00:15:03.848248,0.3914572864321608,0.0
2026-03-13T00:15:03.848248,0.4060301507537688,0.0
2026-03-13T00:15:03.848248,0.4206030150753769,0.0
2026-03-13T00:15:03.848248,0.4351758793969849,0.0
2026-03-13T00:15:03.848248,0.44974874371859297,0.0
2026-03-13T00:15:03.848248,0.46432160804020106,0.0
2026-03-13T00:15:03.848248,0.47889447236180904,0.0
2026-03-13T00:15:03.848248,0.49346733668341713,0.0
2026-03-13T00:15:03.848248,0.5080402010050251,0.0
2026-03-13T00:15:03.848248,0.5226130653266332,0.0
2026-03-13T00:15:03.848248,0.5371859296482412,0.0
2026-03-13T00:15:03.848248,0.5517587939698493,0.0
2026-03-13T00:15:03.848248,0.5663316582914573,0.0
2026-03-13T00:15:03.848248,0.5809045226130654,0.0
2026-03-13T00:15:03.848248,0.5954773869346733,0.0
